cbsa_code,metro_name,city_state,year,quarter,fhfa_index,zillow_price_q,fhfa_qoq,fhfa_yoy,zillow_qoq,zillow_yoy,firms_founded,firms_founded_yoy,hhi_new,top_industry_share_new,industry_count_new,firm_count_total,hhi_stock,top_industry_share_stock,industry_count_stock,share_large_proxy,median_size_mid,firms_founded_yoy_lag1q,hhi_new_lag1q,firms_founded_yoy_lag2q,hhi_new_lag2q,firms_founded_yoy_lag4q,hhi_new_lag4q,firms_founded_yoy_lag8q,hhi_new_lag8q,fhfa_yoy_fwd4q,zillow_yoy_fwd4q,yq,date
10180,"Abilene, TX","Abilene, TX",2008,4,169.46,,0.0198603755416466,0.0356924581347024,,,,,,,,52.0,0.0473372781065088,0.1153846153846153,32.0,0.0961538461538461,125.5,,,,,,,,,0.0037767024666586,,2008Q4,2008-12-31 23:59:59.999999999
10180,"Abilene, TX","Abilene, TX",2009,1,170.52,108016.1175484386,0.0062551634604035,0.0296479681178671,,,,,,,,52.0,0.0473372781065088,0.1153846153846153,32.0,0.0961538461538461,125.5,,,,,,,0.0,1.0,0.0021698334506214,-0.0095137249911007,2009Q1,2009-03-31 23:59:59.999999999
10180,"Abilene, TX","Abilene, TX",2009,2,169.89,108039.73444875408,-0.0036945812807883,0.0296987696224011,0.0002186423734855,,,,,,,52.0,0.0473372781065088,0.1153846153846153,32.0,0.0961538461538461,125.5,,,,,,,,,-0.0046500676908587,-0.0069092057835926,2009Q2,2009-06-30 23:59:59.999999999
10180,"Abilene, TX","Abilene, TX",2009,3,170.25,107865.82935903652,0.0021190181882395,0.0246148290804044,-0.0016096401069926,,,,,,,52.0,0.0473372781065088,0.1153846153846153,32.0,0.0961538461538461,125.5,,,,,,,,,0.005697503671072,-0.0058514557669836,2009Q3,2009-09-30 23:59:59.999999999
10180,"Abilene, TX","Abilene, TX",2009,4,170.1,106823.9905288637,-0.0008810572687224,0.0037767024666586,-0.0096586549824321,,,,,,,52.0,0.0473372781065088,0.1153846153846153,32.0,0.0961538461538461,125.5,,,,,,,,,0.0009994121105232,-0.0055542315117445,2009Q4,2009-12-31 23:59:59.999999999
10180,"Abilene, TX","Abilene, TX",2010,1,170.89,106988.48191147634,0.004644326866549,0.0021698334506214,0.0015398355912215,-0.0095137249911007,,,,,,52.0,0.0473372781065088,0.1153846153846153,32.0,0.0961538461538461,125.5,,,,,,,,,-0.0134004330270933,-0.0191127084862731,2010Q1,2010-03-31 23:59:59.999999999
10180,"Abilene, TX","Abilene, TX",2010,2,169.1,107293.26569064292,-0.0104745742875533,-0.0046500676908587,0.0028487531902616,-0.0069092057835926,,,,,,52.0,0.0473372781065088,0.1153846153846153,32.0,0.0961538461538461,125.5,,,,,,,,,-0.0089296274393849,-0.0308287503995893,2010Q2,2010-06-30 23:59:59.999999999
10180,"Abilene, TX","Abilene, TX",2010,3,171.22,107234.65722977312,0.0125369603784744,0.005697503671072,-0.0005462454748911,-0.0058514557669836,,,,,,52.0,0.0473372781065088,0.1153846153846153,32.0,0.0961538461538461,125.5,,,,,,,,,-0.010279172993809,-0.0386713118069125,2010Q3,2010-09-30 23:59:59.999999999
10180,"Abilene, TX","Abilene, TX",2010,4,170.27,106230.665354458,-0.0055484172409764,0.0009994121105232,-0.0093625689795777,-0.0055542315117445,,,,,,52.0,0.0473372781065088,0.1153846153846153,32.0,0.0961538461538461,125.5,,,,,,,,,-0.014212720972573,-0.0349087224974449,2010Q4,2010-12-31 23:59:59.999999999
10180,"Abilene, TX","Abilene, TX",2011,1,168.6,104943.6422453134,-0.0098079520761145,-0.0134004330270933,-0.0121153633449457,-0.0191127084862731,,,,,,52.0,0.0473372781065088,0.1153846153846153,32.0,0.0961538461538461,125.5,,,,,,,,,0.0005931198102016,-0.0137162335431642,2011Q1,2011-03-31 23:59:59.999999999
10180,"Abilene, TX","Abilene, TX",2011,2,167.59,103985.54838310929,-0.0059905100830367,-0.0089296274393849,-0.0091296036777959,-0.0308287503995893,,,,,,52.0,0.0473372781065088,0.1153846153846153,32.0,0.0961538461538461,125.5,,,,,,,,,0.017184796228892,0.0063373031986719,2011Q2,2011-06-30 23:59:59.999999999
10180,"Abilene, TX","Abilene, TX",2011,3,169.46,103087.75236353316,0.0111581836625096,-0.010279172993809,-0.0086338537761841,-0.0386713118069125,,,,,,52.0,0.0473372781065088,0.1153846153846153,32.0,0.0961538461538461,125.5,,,,,,,,,0.0283842794759825,0.0268698469091872,2011Q3,2011-09-30 23:59:59.999999999
10180,"Abilene, TX","Abilene, TX",2011,4,167.85,102522.28853688028,-0.0095007671426886,-0.014212720972573,-0.0054852668109284,-0.0349087224974449,,,,,,52.0,0.0473372781065088,0.1153846153846153,32.0,0.0961538461538461,125.5,,,,,,,,,0.018885910038725,0.0378723209435221,2011Q4,2011-12-31 23:59:59.999999999
10180,"Abilene, TX","Abilene, TX",2012,1,168.7,103504.2107394064,0.0050640452785224,0.0005931198102016,0.0095776461542105,-0.0137162335431642,3.0,2.0,0.3333333333333333,0.3333333333333333,3.0,52.0,0.0473372781065088,0.1153846153846153,32.0,0.0961538461538461,125.5,,,,,,,,,0.027860106698281,0.0301652709060769,2012Q1,2012-03-31 23:59:59.999999999
10180,"Abilene, TX","Abilene, TX",2012,2,170.47,104644.53633149322,0.010491997628927,0.017184796228892,0.011017190353326,0.0063373031986719,,,,,,52.0,0.0473372781065088,0.1153846153846153,32.0,0.0961538461538461,125.5,2.0,0.3333333333333333,,,,,,,0.0215873760779023,0.0316722945455543,2012Q2,2012-06-30 23:59:59.999999999
10180,"Abilene, TX","Abilene, TX",2012,3,174.27,105857.70448775352,0.0222913122543557,0.0283842794759825,0.0115932297928793,0.0268698469091872,,,,,,52.0,0.0473372781065088,0.1153846153846153,32.0,0.0961538461538461,125.5,,,2.0,0.3333333333333333,,,,,0.0259941470132551,0.0343724055675802,2012Q3,2012-09-30 23:59:59.999999999
10180,"Abilene, TX","Abilene, TX",2012,4,171.02,106405.0455522134,-0.0186492224708785,0.018885910038725,0.0051705359294202,0.0378723209435221,,,,,,52.0,0.0473372781065088,0.1153846153846153,32.0,0.0961538461538461,125.5,,,,,,,,,0.0674190153198457,0.0416854232550132,2012Q4,2012-12-31 23:59:59.999999999
10180,"Abilene, TX","Abilene, TX",2013,1,173.4,106626.44329628028,0.0139165009940358,0.027860106698281,0.0020807071968991,0.0301652709060769,,,,,,52.0,0.0473372781065088,0.1153846153846153,32.0,0.0961538461538461,125.5,,,,,2.0,0.3333333333333333,,,0.0561130334486734,0.0509961456543972,2013Q1,2013-03-31 23:59:59.999999999
10180,"Abilene, TX","Abilene, TX",2013,2,174.15,107958.86890876722,0.0043252595155709,0.0215873760779023,0.0124962023612151,0.0316722945455543,,,,,,52.0,0.0473372781065088,0.1153846153846153,32.0,0.0961538461538461,125.5,,,,,,,,,0.0680447889750215,0.055160156380217,2013Q2,2013-06-30 23:59:59.999999999
10180,"Abilene, TX","Abilene, TX",2013,3,178.8,109496.28843885964,0.0267011197243756,0.0259941470132551,0.0142407895306095,0.0343724055675802,,,,,,52.0,0.0473372781065088,0.1153846153846153,32.0,0.0961538461538461,125.5,,,,,,,,,0.054642058165548,0.0608049136555801,2013Q3,2013-09-30 23:59:59.999999999
10180,"Abilene, TX","Abilene, TX",2013,4,182.55,110840.58491252638,0.020973154362416,0.0674190153198457,0.0122770962635629,0.0416854232550132,,,,,,52.0,0.0473372781065088,0.1153846153846153,32.0,0.0961538461538461,125.5,,,,,,,,,0.0397151465351959,0.0576282407647699,2013Q4,2013-12-31 23:59:59.999999999
10180,"Abilene, TX","Abilene, TX",2014,1,183.13,112063.9809292277,0.0031772117228154,0.0561130334486734,0.011037437394135,0.0509961456543972,1.0,-0.5,1.0,1.0,1.0,52.0,0.0473372781065088,0.1153846153846153,32.0,0.0961538461538461,125.5,,,,,,,2.0,0.3333333333333333,0.0128324141320372,0.0487266614887069,2014Q1,2014-03-31 23:59:59.999999999
10180,"Abilene, TX","Abilene, TX",2014,2,186.0,113913.89700040616,0.0156719270463605,0.0680447889750215,0.0165076776305739,0.055160156380217,,,,,,52.0,0.0473372781065088,0.1153846153846153,32.0,0.0961538461538461,125.5,-0.5,1.0,,,,,,,0.0258602150537634,0.0445641896204263,2014Q2,2014-06-30 23:59:59.999999999
10180,"Abilene, TX","Abilene, TX",2014,3,188.57,116154.200802991,0.0138172043010751,0.054642058165548,0.019666641749398,0.0608049136555801,,,,,,52.0,0.0473372781065088,0.1153846153846153,32.0,0.0961538461538461,125.5,,,-0.5,1.0,,,,,0.0303335631330541,0.0422342587916895,2014Q3,2014-09-30 23:59:59.999999999
10180,"Abilene, TX","Abilene, TX",2014,4,189.8,117228.13282637336,0.0065227766877022,0.0397151465351959,0.0092457441569753,0.0576282407647699,,,,,,52.0,0.0473372781065088,0.1153846153846153,32.0,0.0961538461538461,125.5,,,,,,,,,0.0334035827186511,0.0530395437451989,2014Q4,2014-12-31 23:59:59.999999999
10180,"Abilene, TX","Abilene, TX",2015,1,185.48,117524.4845930431,-0.0227608008429927,0.0128324141320372,0.0025279918695682,0.0487266614887069,,,,,,52.0,0.0473372781065088,0.1153846153846153,32.0,0.0961538461538461,125.5,,,,,-0.5,1.0,,,0.059467328013802,0.0581354086161121,2015Q1,2015-03-31 23:59:59.999999999
10180,"Abilene, TX","Abilene, TX",2015,2,190.81,118990.377506734,0.028736251886996,0.0258602150537634,0.0124730852363819,0.0445641896204263,,,,,,52.0,0.0473372781065088,0.1153846153846153,32.0,0.0961538461538461,125.5,,,,,,,,,0.0401970546617052,0.05710481266112,2015Q2,2015-06-30 23:59:59.999999999
10180,"Abilene, TX","Abilene, TX",2015,3,194.29,121059.88737944636,0.0182380378386877,0.0303335631330541,0.0173922456258721,0.0422342587916895,,,,,,52.0,0.0473372781065088,0.1153846153846153,32.0,0.0961538461538461,125.5,,,,,,,,,0.0394256009058624,0.0530673225122977,2015Q3,2015-09-30 23:59:59.999999999
10180,"Abilene, TX","Abilene, TX",2015,4,196.14,123445.8595055858,0.0095218487827473,0.0334035827186511,0.019709023176776,0.0530395437451989,,,,,,52.0,0.0473372781065088,0.1153846153846153,32.0,0.0961538461538461,125.5,,,,,,,,,0.0452228000407872,0.0435714386864309,2015Q4,2015-12-31 23:59:59.999999999
10180,"Abilene, TX","Abilene, TX",2016,1,196.51,124356.81852725764,0.0018864076679923,0.059467328013802,0.0073794214347919,0.0581354086161121,1.0,0.0,1.0,1.0,1.0,52.0,0.0473372781065088,0.1153846153846153,32.0,0.0961538461538461,125.5,,,,,,,-0.5,1.0,0.0221871660475294,0.0381732179936562,2016Q1,2016-03-31 23:59:59.999999999
10180,"Abilene, TX","Abilene, TX",2016,2,198.48,125785.300722732,0.0100249351178056,0.0401970546617052,0.0114869631789529,0.05710481266112,,,,,,52.0,0.0473372781065088,0.1153846153846153,32.0,0.0961538461538461,125.5,0.0,1.0,,,,,,,0.0490729544538492,0.0269871339631473,2016Q2,2016-06-30 23:59:59.999999999
10180,"Abilene, TX","Abilene, TX",2016,3,201.95,127484.21146631392,0.0174828698105602,0.0394256009058624,0.013506433055535,0.0530673225122977,,,,,,52.0,0.0473372781065088,0.1153846153846153,32.0,0.0961538461538461,125.5,,,0.0,1.0,,,,,0.0490220351572172,0.0196463137147095,2016Q3,2016-09-30 23:59:59.999999999
10180,"Abilene, TX","Abilene, TX",2016,4,205.01,128824.57320412718,0.0151522654122306,0.0452228000407872,0.0105139430396636,0.0435714386864309,,,,,,52.0,0.0473372781065088,0.1153846153846153,32.0,0.0961538461538461,125.5,,,,,,,,,0.0241939417589385,0.0275131341257572,2016Q4,2016-12-31 23:59:59.999999999
10180,"Abilene, TX","Abilene, TX",2017,1,200.87,129103.9184698962,-0.020194136871372,0.0221871660475294,0.0021684160003105,0.0381732179936562,,,,,,52.0,0.0473372781065088,0.1153846153846153,32.0,0.0961538461538461,125.5,,,,,0.0,1.0,,,0.0457509832229801,0.0384498698394835,2017Q1,2017-03-31 23:59:59.999999999
10180,"Abilene, TX","Abilene, TX",2017,2,208.22,129179.88548393112,0.0365908298899786,0.0490729544538492,0.000588417570398,0.0269871339631473,,,,,,52.0,0.0473372781065088,0.1153846153846153,32.0,0.0961538461538461,125.5,,,,,,,,,0.0596484487561232,0.0564004001908775,2017Q2,2017-06-30 23:59:59.999999999
10180,"Abilene, TX","Abilene, TX",2017,3,211.85,129988.80627845348,0.0174334838151954,0.0490220351572172,0.006261971757383,0.0196463137147095,,,,,,52.0,0.0473372781065088,0.1153846153846153,32.0,0.0961538461538461,125.5,,,,,,,,,0.027000236016049,0.0696822862914008,2017Q3,2017-09-30 23:59:59.999999999
10180,"Abilene, TX","Abilene, TX",2017,4,209.97,132368.9409653858,-0.0088742034458343,0.0241939417589385,0.0183103049799051,0.0275131341257572,,,,,,52.0,0.0473372781065088,0.1153846153846153,32.0,0.0961538461538461,125.5,,,,,,,,,0.0702481306853359,0.0645940964851072,2017Q4,2017-12-31 23:59:59.999999999
10180,"Abilene, TX","Abilene, TX",2018,1,210.06,134067.947330831,0.0004286326618088,0.0457509832229801,0.0128353853483613,0.0384498698394835,2.0,1.0,0.5,0.5,2.0,52.0,0.0473372781065088,0.1153846153846153,32.0,0.0961538461538461,125.5,,,,,,,0.0,1.0,0.0455584118823193,0.0537693933721079,2018Q1,2018-03-31 23:59:59.999999999
10180,"Abilene, TX","Abilene, TX",2018,2,220.64,136465.68272183658,0.0503665619346853,0.0596484487561232,0.0178844790178582,0.0564004001908775,,,,,,52.0,0.0473372781065088,0.1153846153846153,32.0,0.0961538461538461,125.5,1.0,0.5,,,,,,,0.0226613488034808,0.0390234684739525,2018Q2,2018-06-30 23:59:59.999999999
10180,"Abilene, TX","Abilene, TX",2018,3,217.57,139046.72349222613,-0.0139140681653371,0.027000236016049,0.0189134786043652,0.0696822862914008,,,,,,52.0,0.0473372781065088,0.1153846153846153,32.0,0.0961538461538461,125.5,,,1.0,0.5,,,,,0.0468814634370549,0.0255481619313409,2018Q3,2018-09-30 23:59:59.999999999
10180,"Abilene, TX","Abilene, TX",2018,4,224.72,140919.19310973538,0.0328629866249943,0.0702481306853359,0.0134664778175368,0.0645940964851072,,,,,,52.0,0.0473372781065088,0.1153846153846153,32.0,0.0961538461538461,125.5,,,,,,,,,0.0238519045923817,0.0159356581737888,2018Q4,2018-12-31 23:59:59.999999999
10180,"Abilene, TX","Abilene, TX",2019,1,219.63,141276.6995294535,-0.0226504093983623,0.0455584118823193,0.0025369604510843,0.0537693933721079,1.0,-0.6666666666666667,1.0,1.0,1.0,52.0,0.0473372781065088,0.1153846153846153,32.0,0.0961538461538461,125.5,,,,,1.0,0.5,,,0.0494923280061923,0.0292310725284519,2019Q1,2019-03-31 23:59:59.999999999
10180,"Abilene, TX","Abilene, TX",2019,2,225.64,141791.04698930858,0.0273642034330463,0.0226613488034808,0.0036407097672028,0.0390234684739525,,,,,,52.0,0.0473372781065088,0.1153846153846153,32.0,0.0961538461538461,125.5,-0.6666666666666667,1.0,,,,,,,0.03337174259883,0.034615894118205,2019Q2,2019-06-30 23:59:59.999999999
10180,"Abilene, TX","Abilene, TX",2019,3,227.77,142599.11170002792,0.0094398156355257,0.0468814634370549,0.0056989826076978,0.0255481619313409,,,,,,52.0,0.0473372781065088,0.1153846153846153,32.0,0.0961538461538461,125.5,,,-0.6666666666666667,1.0,,,,,0.0450454405760196,0.0459404809188246,2019Q3,2019-09-30 23:59:59.999999999
10180,"Abilene, TX","Abilene, TX",2019,4,230.08,143164.83320125827,0.0101418097203318,0.0238519045923817,0.0039672161662578,0.0159356581737888,,,,,,52.0,0.0473372781065088,0.1153846153846153,32.0,0.0961538461538461,125.5,,,,,,,,,0.0497652990264254,0.0804101977602884,2019Q4,2019-12-31 23:59:59.999999999
10180,"Abilene, TX","Abilene, TX",2020,1,230.5,145406.36897997928,0.0018254520166898,0.0494923280061923,0.015657027837066,0.0292310725284519,,,,,,52.0,0.0473372781065088,0.1153846153846153,32.0,0.0961538461538461,125.5,,,,,-0.6666666666666667,1.0,1.0,0.5,0.0531019522776572,0.093306995209264,2020Q1,2020-03-31 23:59:59.999999999
10180,"Abilene, TX","Abilene, TX",2020,2,233.17,146699.27085879992,0.011583514099783,0.03337174259883,0.0088916454477909,0.034615894118205,,,,,,52.0,0.0473372781065088,0.1153846153846153,32.0,0.0961538461538461,125.5,,,,,,,,,0.1186258952695458,0.1164935583973336,2020Q2,2020-06-30 23:59:59.999999999
10180,"Abilene, TX","Abilene, TX",2020,3,238.03,149150.18347012438,0.0208431616417206,0.0450454405760196,0.0167070538045379,0.0459404809188246,,,,,,52.0,0.0473372781065088,0.1153846153846153,32.0,0.0961538461538461,125.5,,,,,,,,,0.1514094861992185,0.1362634132972258,2020Q3,2020-09-30 23:59:59.999999999
10180,"Abilene, TX","Abilene, TX",2020,4,241.53,154676.74575129015,0.0147040289039197,0.0497652990264254,0.037053674039045,0.0804101977602884,,,,,,52.0,0.0473372781065088,0.1153846153846153,32.0,0.0961538461538461,125.5,,,,,,,,,0.1893346582205108,0.1250340934579856,2020Q4,2020-12-31 23:59:59.999999999
10180,"Abilene, TX","Abilene, TX",2021,1,242.74,158973.80035379066,0.0050097296402102,0.0531019522776572,0.0277808702376625,0.093306995209264,,,,,,52.0,0.0473372781065088,0.1153846153846153,32.0,0.0961538461538461,125.5,,,,,,,-0.6666666666666667,1.0,0.1949410892312761,0.1344561310395486,2021Q1,2021-03-31 23:59:59.999999999
10180,"Abilene, TX","Abilene, TX",2021,2,260.83,163788.7909354358,0.0745241822526159,0.1186258952695458,0.0302879504102533,0.1164935583973336,,,,,,52.0,0.0473372781065088,0.1153846153846153,32.0,0.0961538461538461,125.5,,,,,,,,,0.1732929494306636,0.1357389577980119,2021Q2,2021-06-30 23:59:59.999999999
10180,"Abilene, TX","Abilene, TX",2021,3,274.07,169473.89656367098,0.050761032089867,0.1514094861992185,0.034709979820757,0.1362634132972258,,,,,,52.0,0.0473372781065088,0.1153846153846153,32.0,0.0961538461538461,125.5,,,,,,,,,0.1212828839347612,0.112924984211896,2021Q3,2021-09-30 23:59:59.999999999
10180,"Abilene, TX","Abilene, TX",2021,4,287.26,174016.61243533404,0.0481263910679752,0.1893346582205108,0.0268048116186221,0.1250340934579856,,,,,,52.0,0.0473372781065088,0.1153846153846153,32.0,0.0961538461538461,125.5,,,,,,,,,0.0357167722620621,0.085771524599991,2021Q4,2021-12-31 23:59:59.999999999
10180,"Abilene, TX","Abilene, TX",2022,1,290.06,180348.802486015,0.0097472672839935,0.1949410892312761,0.0363884227032291,0.1344561310395486,,,,,,52.0,0.0473372781065088,0.1153846153846153,32.0,0.0961538461538461,125.5,,,,,,,,,0.1059435978763014,0.0511070479660056,2022Q1,2022-03-31 23:59:59.999999999
10180,"Abilene, TX","Abilene, TX",2022,2,306.03,186021.31071600833,0.0550575742949732,0.1732929494306636,0.031452985280749,0.1357389577980119,,,,,,52.0,0.0473372781065088,0.1153846153846153,32.0,0.0961538461538461,125.5,,,,,,,,,0.0441133222233114,0.0274915213731161,2022Q2,2022-06-30 23:59:59.999999999
10180,"Abilene, TX","Abilene, TX",2022,3,307.31,188611.733657452,0.0041825964774695,0.1212828839347612,0.0139254095752414,0.112924984211896,,,,,,52.0,0.0473372781065088,0.1153846153846153,32.0,0.0961538461538461,125.5,,,,,,,,,0.0573036998470599,0.0203495132311539,2022Q3,2022-09-30 23:59:59.999999999
10180,"Abilene, TX","Abilene, TX",2022,4,297.52,188942.2825896384,-0.031857082424913,0.0357167722620621,0.0017525364184749,0.085771524599991,,,,,,52.0,0.0473372781065088,0.1153846153846153,32.0,0.0961538461538461,125.5,,,,,,,,,0.1526283947297662,0.0167036705585903,2022Q4,2022-12-31 23:59:59.999999999
10180,"Abilene, TX","Abilene, TX",2023,1,320.79,189565.89738527944,0.078213229362732,0.1059435978763014,0.003300557117728,0.0511070479660056,1.0,0.0,1.0,1.0,1.0,52.0,0.0473372781065088,0.1153846153846153,32.0,0.0961538461538461,125.5,,,,,,,,,0.006858069141806,0.016805011014727,2023Q1,2023-03-31 23:59:59.999999999
10180,"Abilene, TX","Abilene, TX",2023,2,319.53,191135.31955541257,-0.0039278032357618,0.0441133222233114,0.0082790322087489,0.0274915213731161,,,,,,52.0,0.0473372781065088,0.1153846153846153,32.0,0.0961538461538461,125.5,0.0,1.0,,,,,,,0.0597127030325792,0.0245892237657672,2023Q2,2023-06-30 23:59:59.999999999
10180,"Abilene, TX","Abilene, TX",2023,3,324.92,192449.89062706524,0.0168685256470442,0.0573036998470599,0.0068776983485334,0.0203495132311539,,,,,,52.0,0.0473372781065088,0.1153846153846153,32.0,0.0961538461538461,125.5,,,0.0,1.0,,,,,0.0311769050843284,0.013916561059166,2023Q3,2023-09-30 23:59:59.999999999
10180,"Abilene, TX","Abilene, TX",2023,4,342.93,192098.31223260376,0.0554290286839838,0.1526283947297662,-0.0018268568161607,0.0167036705585903,,,,,,52.0,0.0473372781065088,0.1153846153846153,32.0,0.0961538461538461,125.5,,,,,,,,,0.0164756655877291,0.0117722049669084,2023Q4,2023-12-31 23:59:59.999999999
10180,"Abilene, TX","Abilene, TX",2024,1,322.99,192751.55437885565,-0.0581459773131542,0.006858069141806,0.0034005616117067,0.016805011014727,,,,,,52.0,0.0473372781065088,0.1153846153846153,32.0,0.0961538461538461,125.5,,,,,0.0,1.0,,,0.0477723768537725,0.0121322177129754,2024Q1,2024-03-31 23:59:59.999999999
10180,"Abilene, TX","Abilene, TX",2024,2,338.61,195835.188697502,0.0483606303600729,0.0597127030325792,0.0159979738092561,0.0245892237657672,,,,,,52.0,0.0473372781065088,0.1153846153846153,32.0,0.0961538461538461,125.5,,,,,,,,,0.0472815333274267,-0.0051373661173184,2024Q2,2024-06-30 23:59:59.999999999
10180,"Abilene, TX","Abilene, TX",2024,3,335.05,195128.1312808066,-0.0105135701839874,0.0311769050843284,-0.0036104717512619,0.013916561059166,,,,,,52.0,0.0473372781065088,0.1153846153846153,32.0,0.0961538461538461,125.5,,,,,,,,,0.0259065811072973,-0.0010387886207536,2024Q3,2024-09-30 23:59:59.999999999
10180,"Abilene, TX","Abilene, TX",2024,4,348.58,194359.73293800317,0.0403820325324577,0.0164756655877291,-0.0039379167819613,0.0117722049669084,,,,,,52.0,0.0473372781065088,0.1153846153846153,32.0,0.0961538461538461,125.5,,,,,,,,,,,2024Q4,2024-12-31 23:59:59.999999999
10180,"Abilene, TX","Abilene, TX",2025,1,338.42,195090.05820109436,-0.0291468242584197,0.0477723768537725,0.0037575955268684,0.0121322177129754,,,,,,52.0,0.0473372781065088,0.1153846153846153,32.0,0.0961538461538461,125.5,,,,,,,0.0,1.0,,,2025Q1,2025-03-31 23:59:59.999999999
10180,"Abilene, TX","Abilene, TX",2025,2,354.62,194829.1116345088,0.0478695112581999,0.0472815333274267,-0.0013375697818316,-0.0051373661173184,,,,,,52.0,0.0473372781065088,0.1153846153846153,32.0,0.0961538461538461,125.5,,,,,,,,,,,2025Q2,2025-06-30 23:59:59.999999999
10180,"Abilene, TX","Abilene, TX",2025,3,343.73,194925.4343984432,-0.0307089278664485,0.0259065811072973,0.0004943961563355,-0.0010387886207536,,,,,,52.0,0.0473372781065088,0.1153846153846153,32.0,0.0961538461538461,125.5,,,,,,,,,,,2025Q3,2025-09-30 23:59:59.999999999
10420,"Akron, OH","Akron, OH",1975,1,,,,,,,2.0,-0.3333333333333333,0.5,0.5,2.0,221.0,0.0194713457955406,0.0542986425339366,89.0,0.1131221719457013,125.5,,,,,,,,,,,1975Q1,1975-03-31 23:59:59.999999999
10420,"Akron, OH","Akron, OH",1976,3,40.23,,,,,,,,,,,221.0,0.0194713457955406,0.0542986425339366,89.0,0.1131221719457013,125.5,,,,,,,,,0.0974397216007953,,1976Q3,1976-09-30 23:59:59.999999999
10420,"Akron, OH","Akron, OH",1976,4,38.97,,-0.0313199105145413,,,,,,,,,221.0,0.0194713457955406,0.0542986425339366,89.0,0.1131221719457013,125.5,,,,,,,,,0.1496022581472926,,1976Q4,1976-12-31 23:59:59.999999999
10420,"Akron, OH","Akron, OH",1977,1,40.46,,0.0382345393892737,,,,,,,,,221.0,0.0194713457955406,0.0542986425339366,89.0,0.1131221719457013,125.5,,,,,,,-0.3333333333333333,0.5,0.1930301532377658,,1977Q1,1977-03-31 23:59:59.999999999
10420,"Akron, OH","Akron, OH",1977,2,42.43,,0.0486900642609984,,,,,,,,,221.0,0.0194713457955406,0.0542986425339366,89.0,0.1131221719457013,125.5,,,,,,,,,0.1661560216827715,,1977Q2,1977-06-30 23:59:59.999999999
10420,"Akron, OH","Akron, OH",1977,3,44.15,,0.0405373556445911,0.0974397216007953,,,,,,,,221.0,0.0194713457955406,0.0542986425339366,89.0,0.1131221719457013,125.5,,,,,,,,,0.1098527746319366,,1977Q3,1977-09-30 23:59:59.999999999
10420,"Akron, OH","Akron, OH",1977,4,44.8,,0.0147225368063419,0.1496022581472926,,,,,,,,221.0,0.0194713457955406,0.0542986425339366,89.0,0.1131221719457013,125.5,,,,,,,,,0.1832589285714285,,1977Q4,1977-12-31 23:59:59.999999999
